,listed_price,value,value_description,make_and_model,year,mileage,trim_level,color,location,additional_description,discount,car_URL,thumbnail_URL,make_first,make_second,state,Accident,Past Owners,Usage,is_Excellent_Price,is_Great_Price,is_Fleet_Use,is_Personal_Use
4820,8995,Excellent Price,"$1,837 off avg. list price",Nissan Altima,2017,114135,2.5 S,"Black exterior, Black interior","Brooklyn, NY","1 accident, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP8HC113655/2017-nissan-altima/,https://listings-prod.tcimg.net/listings/189396/55/36/1N4AL3AP8HC113655/EZRFLRAOMU5M6LBV5M3L5HL3NA-318.jpg,Nissan,Altima, NY,1,2, Personal use,1,0,0,1
4821,28500,Excellent Price,"$2,944 off avg. list price",Honda Pilot,2017,39952,Elite AWD,"White exterior, Black interior","Ogden, UT","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/5FNYF6H08HB036752/2017-honda-pilot/,https://listings-prod.tcimg.net/listings/164993/52/67/5FNYF6H08HB036752/7QXWGEBHTGO36VVNFD622RNWBY-318.jpg,Honda,Pilot, UT,0,1, Personal use,1,0,0,1
4822,15600,Excellent Price,"$2,069 off avg. list price",Kia Niro,2019,91954,Hybrid Touring,"Black exterior, Black interior","Temple Hills, MD","No accidents, 1 Owner, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/KNDCE3LC7K5222840/2019-kia-niro/,https://listings-prod.tcimg.net/listings/19531/40/28/KNDCE3LC7K5222840/Z4EOXAOZJUODXENO4GX2UXA2HE-318.jpg,Kia,Niro, MD,0,1, Personal use,1,0,0,1
4823,4995,Excellent Price,"$1,121 off avg. list price",Toyota Camry,2011,171605,SE I4 Automatic,"White exterior, Black interior","Garfield, NJ","1 accident, 3 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/4T1BF3EKXBU687708/2011-toyota-camry/,https://listings-prod.tcimg.net/listings/143929/08/77/4T1BF3EKXBU687708/IYQ4XWG6KCVDVJKYOB3XH6EFHM-318.jpg,Toyota,Camry, NJ,1,3, Personal use,1,0,0,1
4824,34966,Excellent Price,"$6,810 off avg. list price",Ford F-150,2019,39730,XLT SuperCrew 5.5' Box 4WD,"Gray exterior, Gray interior","Sacramento, CA","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1E55KKC04735/2019-ford-f-150/,https://listings-prod.tcimg.net/listings/36495/35/47/1FTEW1E55KKC04735/2SCPOOXZTM2AQCKYQHUIYRB3DI-318.jpg,Ford,F-150, CA,0,1, Personal use,1,0,0,1
4825,12500,Excellent Price,$853 off avg. list price,Nissan Sentra,2019,5652,SV CVT,"Blue exterior, Black interior","Del City, OK","1 accident, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/3N1AB7AP3KY349216/2019-nissan-sentra/,https://listings-prod.tcimg.net/listings/8996/16/92/3N1AB7AP3KY349216/MZQEGZWMXQJUBVHY5DSFVM73V4-318.jpg,Nissan,Sentra, OK,1,1, Personal use,1,0,0,1
4826,7500,Excellent Price,$876 off avg. list price,Chevrolet Traverse,2013,174725,LT with 2LT FWD,"Red exterior, Black interior","Charlotte, NC","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1GNKRJKD5DJ223937/2013-chevrolet-traverse/,https://listings-prod.tcimg.net/listings/140102/37/39/1GNKRJKD5DJ223937/ZSRJNXSRBQD6FOKFTWVD3O6K7I-318.jpg,Chevrolet,Traverse, NC,0,2, Personal use,1,0,0,1
4827,25000,Excellent Price,"$3,023 off avg. list price",Lexus NX,2015,9995,NX 200t AWD,"Black exterior, Gray interior","Cincinnati, OH","No accidents, 2 Owners, Personal use",Upfront Price Available,https://www.truecar.com/used-cars-for-sale/listing/JTJBARBZ8F2011960/2015-lexus-nx/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Lexus,NX, OH,0,2, Personal use,1,0,0,1
4828,12450,Excellent Price,"$1,487 off avg. list price",Hyundai Sonata,2018,44604,SEL 2.4L (SULEV),"White exterior, Black interior","Bay Shore, NY","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/5NPE34AF4JH627537/2018-hyundai-sonata/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Hyundai,Sonata, NY,0,1, Personal use,1,0,0,1
4829,11995,Excellent Price,"$1,802 off avg. list price",Honda Civic,2013,77318,Si Coupe Manual,"Unknown exterior, Unknown interior","Longwood, FL","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/2HGFG4A53DH700296/2013-honda-civic/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Honda,Civic, FL,0,2, Personal use,1,0,0,1
4830,7999,Excellent Price,$923 off avg. list price,Mazda Mazda3,2010,78984,s Grand Touring 4-Door Manual,"Black exterior, Black interior","Puyallup, WA","No accidents, 3 Owners, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/JM1BL1S68A1139604/2010-mazda-mazda3/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Mazda,Mazda3, WA,0,3, Personal use,1,0,0,1
4831,10085,Excellent Price,"$1,044 off avg. list price",Kia Soul,2016,43865,Base Automatic,"Silver exterior, Black interior","Santa Ana, CA","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/KNDJN2A28G7822936/2016-kia-soul/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Kia,Soul, CA,0,1, Personal use,1,0,0,1
4832,4995,Excellent Price,"$1,163 off avg. list price",Toyota Highlander,2001,156491,V6 4WD,"Blue exterior, Gray interior","New Castle, DE","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JTEHF21A510005342/2001-toyota-highlander/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Toyota,Highlander, DE,0,2, Personal use,1,0,0,1
4833,7995,Excellent Price,$817 off avg. list price,Honda Accord,2009,100104,EX-L V6 Sedan Automatic,"Silver exterior, Black interior","Hazel Crest, IL","No accidents, 4 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1HGCP36829A035655/2009-honda-accord/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Honda,Accord, IL,0,4, Personal use,1,0,0,1
4834,4488,Excellent Price,$746 off avg. list price,Volkswagen Jetta,2010,122050,Sedan Auto SE,"Blue exterior, Black interior","Englewood, CO","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/3VWRX7AJ4AM144813/2010-volkswagen-jetta/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Volkswagen,Jetta, CO,0,2, Personal use,1,0,0,1
4835,10400,Excellent Price,"$1,172 off avg. list price",Volkswagen Tiguan,2017,94642,S FWD,"Black exterior, Black interior","Phoenix, AZ","No accidents, 1 Owner, Fleet use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/WVGAV7AX8HK024987/2017-volkswagen-tiguan/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Volkswagen,Tiguan, AZ,0,1, Fleet use,1,0,1,0
4836,8988,Excellent Price,$798 off avg. list price,Jeep Wrangler,2004,136759,X,"Black exterior, Unknown interior","Greenwood, IN","1 accident, 3 Owners, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/1J4FA39S04P797581/2004-jeep-wrangler/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Jeep,Wrangler, IN,1,3, Personal use,1,0,0,1
4837,10497,Excellent Price,"$1,517 off avg. list price",Nissan Versa,2019,34006,Note SV CVT,"Silver exterior, Black interior","Tempe, AZ","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/3N1CE2CP8KL358135/2019-nissan-versa/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Nissan,Versa, AZ,0,1, Personal use,1,0,0,1
4838,8900,Excellent Price,"$1,075 off avg. list price",Toyota Corolla,2013,103682,L Manual,"Silver exterior, Gray interior","Aiea, HI","1 accident, 4 Owners, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/2T1BU4EE8DC982168/2013-toyota-corolla/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Toyota,Corolla, HI,1,4, Personal use,1,0,0,1
4839,18498,Excellent Price,"$2,169 off avg. list price",Honda Pilot,2017,64435,EX-L AWD,"Black exterior, Black interior","Miami, FL","3 accidents, 3 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/5FNYF6H52HB004665/2017-honda-pilot/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Honda,Pilot, FL,3,3, Personal use,1,0,0,1
4840,3999,Excellent Price,$920 off avg. list price,Toyota Prius,2006,130020,Hatchback,"Black exterior, Gray interior","Stafford, VA","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JTDKB20U963162167/2006-toyota-prius/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Toyota,Prius, VA,0,2, Personal use,1,0,0,1
4841,6500,Excellent Price,$672 off avg. list price,Honda Civic,2010,115131,LX Sedan Automatic,"Blue exterior, Gray interior","Tampa, FL","2 accidents, 4 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/2HGFA1F58AH578703/2010-honda-civic/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Honda,Civic, FL,2,4, Personal use,1,0,0,1
4842,5998,Excellent Price,$910 off avg. list price,BMW 3 Series,2007,104566,328i Sedan SULEV,"Silver exterior, Gray interior","Puyallup, WA","1 accident, 5 Owners, Fleet use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/WBAVC53597FZ70483/2007-bmw-3-series/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",BMW,3 Series, WA,1,5, Fleet use,1,0,1,0
4843,7485,Excellent Price,$678 off avg. list price,Hyundai Elantra,2014,92513,SE Sedan Automatic,"Blue exterior, Beige interior","Kernersville, NC","1 accident, 2 Owners, Personal use",Upfront Price Available,https://www.truecar.com/used-cars-for-sale/listing/KMHDH4AE3EU156122/2014-hyundai-elantra/,https://listings-prod.tcimg.net/listings/38180/22/61/KMHDH4AE3EU156122/YW6RBDTJCQR6P6MDGI6JJFJ7BQ-318.jpg,Hyundai,Elantra, NC,1,2, Personal use,1,0,0,1
4844,5999,Excellent Price,$750 off avg. list price,Honda Accord,2009,180591,EX-L V6 Sedan Automatic,"Blue exterior, Gray interior","Pensacola, FL","1 accident, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1HGCP36839A001028/2009-honda-accord/,https://listings-prod.tcimg.net/listings/160819/28/10/1HGCP36839A001028/7LCN2WPARG3R3JQMNXWQFLX3KM-318.jpg,Honda,Accord, FL,1,2, Personal use,1,0,0,1
4845,11995,Excellent Price,"$1,750 off avg. list price",Jeep Cherokee,2014,90835,Limited 4WD,"Gray exterior, Black interior","Patchogue, NY","No accidents, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/1C4PJMDB7EW146477/2014-jeep-cherokee/,https://listings-prod.tcimg.net/listings/171870/77/64/1C4PJMDB7EW146477/Y2QK5MGSQTLGYO6T4RQVAVYQG4-318.jpg,Jeep,Cherokee, NY,0,2, Fleet use,1,0,1,0
4846,10450,Excellent Price,"$1,026 off avg. list price",Mercedes-Benz M-Class,2011,122498,ML 350 4MATIC,"White exterior, Gray interior","Phoenix, AZ","No accidents, 2 Owners, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/4JGBB8GB9BA738154/2011-mercedes-benz-m-class/,https://listings-prod.tcimg.net/listings/17529/54/81/4JGBB8GB9BA738154/AEFOZINQSSUAK2EI4BZQIQAF2A-318.jpg,Mercedes-Benz,M-Class, AZ,0,2, Personal use,1,0,0,1
4847,22995,Excellent Price,"$2,492 off avg. list price",Nissan Maxima,2017,15377,3.5 SL,"Silver exterior, Black interior","Quakertown, PA","No accidents, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/1N4AA6AP2HC438874/2017-nissan-maxima/,https://listings-prod.tcimg.net/listings/218212/74/88/1N4AA6AP2HC438874/AX5Z5C3DXR6KCSPXV3Y2JTFBT4-318.jpg,Nissan,Maxima, PA,0,2, Fleet use,1,0,1,0
4848,8599,Excellent Price,$732 off avg. list price,Honda Accord,2010,87477,LX Sedan I4 Automatic,"White exterior, Unknown interior","Beaufort, SC","3 accidents, 3 Owners, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/1HGCP2F30AA053896/2010-honda-accord/,https://listings-prod.tcimg.net/listings/134197/96/38/1HGCP2F30AA053896/PQ5BETCIUWVSQSYGL4EOF4JIKY-318.jpg,Honda,Accord, SC,3,3, Personal use,1,0,0,1
4849,14495,Excellent Price,"$1,222 off avg. list price",Honda Civic,2017,12995,LX Sedan CVT,"Silver exterior, Unknown interior","Columbus, OH","1 accident, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/19XFC2F51HE019062/2017-honda-civic/,https://listings-prod.tcimg.net/listings/26597/62/90/19XFC2F51HE019062/4CU5FRUXD3HAQO3CPXGZFUD7UY-318.jpg,Honda,Civic, OH,1,1, Personal use,1,0,0,1
4850,4990,Excellent Price,$680 off avg. list price,Cadillac SRX,2007,127284,V8,"Black exterior, Black interior","Alpharetta, GA","No accidents, 4 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1GYEE63AX70157683/2007-cadillac-srx/,https://listings-prod.tcimg.net/listings/34009/83/76/1GYEE63AX70157683/PUH35TJ3CUOXFLAVMSW6HPJNDA-318.jpg,Cadillac,SRX, GA,0,4, Personal use,1,0,0,1
4851,29995,Excellent Price,"$2,578 off avg. list price",Mercedes-Benz GLE,2017,33297,GLE 350 4MATIC SUV,"Gray exterior, Black interior","Commack, NY","2 accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/4JGDA5HBXHA965838/2017-mercedes-benz-gle/,https://listings-prod.tcimg.net/listings/212108/38/58/4JGDA5HBXHA965838/BHXTBTDWXCMN444IMXXM4HKQJY-318.jpg,Mercedes-Benz,GLE, NY,2,1, Personal use,1,0,0,1
4852,7998,Excellent Price,"$1,217 off avg. list price",Volkswagen Jetta,2013,60758,SE Sedan Auto (PZEV),"Gray exterior, Black interior","Costa Mesa, CA","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/3VWDP7AJ1DM393908/2013-volkswagen-jetta/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Volkswagen,Jetta, CA,0,2, Personal use,1,0,0,1
4853,3995,Excellent Price,$409 off avg. list price,BMW 3 Series,2006,173700,325i Sedan,"Gray exterior, Unknown interior","Phoenix, AZ","No accidents, 3 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/WBAVB13586KR64711/2006-bmw-3-series/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",BMW,3 Series, AZ,0,3, Fleet use,1,0,1,0
4854,14995,Excellent Price,"$2,212 off avg. list price",Chrysler 300,2016,70410,C RWD,"Silver exterior, Black interior","Vancouver, WA","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/2C3CCAEG0GH269075/2016-chrysler-300/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Chrysler,300, WA,0,2, Personal use,1,0,0,1
4855,6995,Excellent Price,"$1,187 off avg. list price",Volkswagen Jetta,2012,98750,Base Sedan Auto,"Red exterior, Black interior","Honolulu, HI","1 accident, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/3VW2K7AJ8CM333337/2012-volkswagen-jetta/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Volkswagen,Jetta, HI,1,2, Fleet use,1,0,1,0
4856,10000,Excellent Price,,Toyota Corolla,2017,84102,LE CVT,"White exterior, Gray interior","San Antonio, TX","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/5YFBURHE2HP685217/2017-toyota-corolla/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Toyota,Corolla, TX,0,1, Personal use,1,0,0,1
4857,6999,Excellent Price,$656 off avg. list price,Kia Forte,2015,102016,LX Sedan Automatic,"Gray exterior, Black interior","Tacoma, WA","1 accident, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/KNAFX4A64F5275914/2015-kia-forte/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Kia,Forte, WA,1,2, Fleet use,1,0,1,0
4858,12995,Excellent Price,"$1,243 off avg. list price",Honda Civic,2017,40343,LX Coupe CVT,"Black exterior, Beige interior","West Chester, OH","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/2HGFC4B55HH309618/2017-honda-civic/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Honda,Civic, OH,0,1, Personal use,1,0,0,1
4859,10000,Excellent Price,"$1,029 off avg. list price",Honda Crosstour,2012,82906,EX-L V6 4WD,"Silver exterior, Black interior","St. Augustine, FL","1 accident, 3 Owners, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/5J6TF2H57CL007645/2012-honda-crosstour/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Honda,Crosstour, FL,1,3, Personal use,1,0,0,1
4860,7995,Excellent Price,"$1,213 off avg. list price",Hyundai Accent,2013,34656,SE Hatchback Automatic,"Blue exterior, Black interior","Auburn, GA","No accidents, 3 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/KMHCU5AE1DU123289/2013-hyundai-accent/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Hyundai,Accent, GA,0,3, Personal use,1,0,0,1
4861,6500,Excellent Price,$676 off avg. list price,Chevrolet Equinox,2013,156579,LT with 2LT AWD,"Silver exterior, Gray interior","Nashville, TN","No accidents, 4 Owners, Fleet use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/2GNFLNEK4D6169709/2013-chevrolet-equinox/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Chevrolet,Equinox, TN,0,4, Fleet use,1,0,1,0
4862,3900,Excellent Price,$455 off avg. list price,Toyota Camry,2007,221419,CE I4 Automatic,"Gray exterior, Gray interior","Old Hickory, TN","2 accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/4T1BE46K37U684356/2007-toyota-camry/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Toyota,Camry, TN,2,2, Personal use,1,0,0,1
4863,10995,Excellent Price,"$1,210 off avg. list price",Jeep Patriot,2015,51937,Latitude 4WD,"Gray exterior, Beige interior","Allentown, PA","No accidents, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/1C4NJRFB6FD176374/2015-jeep-patriot/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Jeep,Patriot, PA,0,2, Fleet use,1,0,1,0
4864,11200,Excellent Price,"$1,538 off avg. list price",MINI Hardtop,2016,59201,Hardtop 2-Door,"White exterior, Black interior","Puyallup, WA","No accidents, 1 Owner, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/WMWXP5C51G2D14995/2016-mini-hardtop/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MINI,Hardtop, WA,0,1, Personal use,1,0,0,1
4865,16888,Excellent Price,"$1,444 off avg. list price",Lexus ES,2013,85983,ES 350,"White exterior, Beige interior","Tempe, AZ","No accidents, 3 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/JTHBK1GG5D2015405/2013-lexus-es/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Lexus,ES, AZ,0,3, Fleet use,1,0,1,0
4866,8999,Excellent Price,"$1,415 off avg. list price",Hyundai Sonata,2017,78494,Base 2.4L,"Gray exterior, Gray interior","Puyallup, WA","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/5NPE24AF5HH530926/2017-hyundai-sonata/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Hyundai,Sonata, WA,0,2, Personal use,1,0,0,1
4867,7900,Excellent Price,$811 off avg. list price,Subaru Forester,2014,94712,2.0XT Premium Auto,"White exterior, Black interior","Brandon, MS","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JF2SJGDC1EH529325/2014-subaru-forester/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Subaru,Forester, MS,0,2, Personal use,1,0,0,1
4868,14995,Excellent Price,"$1,812 off avg. list price",Toyota C-HR,2018,37827,XLE FWD,"Red exterior, Black interior","Miami, FL","No accidents, 2 Owners, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/NMTKHMBXXJR017372/2018-toyota-c-hr/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Toyota,C-HR, FL,0,2, Personal use,1,0,0,1
4869,2995,Excellent Price,$460 off avg. list price,Ford Taurus,2009,187439,SE FWD,"White exterior, Gray interior","East Windsor, NJ","3 accidents, 5 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/1FAHP23W59G117237/2009-ford-taurus/,https://listings-prod.tcimg.net/listings/79398/37/72/1FAHP23W59G117237/V4GUC73WNQLDG3K3Y5UBTKJPRE-318.jpg,Ford,Taurus, NJ,3,5, Fleet use,1,0,1,0
4870,21281,Excellent Price,"$2,228 off avg. list price",Ford F-150,2014,68149,XLT SuperCab 8.0' Box 4WD,"White exterior, Unknown interior","Great Falls, MT","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1FTFX1EF8EFA21191/2014-ford-f-150/,https://listings-prod.tcimg.net/listings/6910/91/11/1FTFX1EF8EFA21191/LASFRM25OP7Y3A7AFA7OS54ECE-318.jpg,Ford,F-150, MT,0,2, Personal use,1,0,0,1
4871,11980,Excellent Price,,Nissan Altima,2018,87183,2.5 SL,"Blue exterior, Black interior","Stafford, TX","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP9JC174437/2018-nissan-altima/,https://listings-prod.tcimg.net/listings/202764/37/44/1N4AL3AP9JC174437/QFPLJX5MNTWQHKNQHK6FEE3ETA-318.jpg,Nissan,Altima, TX,0,2, Personal use,1,0,0,1
4872,14890,Excellent Price,"$2,283 off avg. list price",Subaru Crosstrek,2016,51986,2.0i Premium Manual,"Silver exterior, Black interior","Denver, CO","1 accident, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JF2GPABC5G9277533/2016-subaru-crosstrek/,https://listings-prod.tcimg.net/listings/44932/33/75/JF2GPABC5G9277533/RDHIAP7VX3UNJNXN6M55FWRBGE-318.jpg,Subaru,Crosstrek, CO,1,1, Personal use,1,0,0,1
